procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 1328824 35464 1525700   0    0     0     0 5803 9569  4  6 89  0  0  0
 5  0      0 1328332 35472 1525768   0    0     0   100 6334 9837  5  6 89  0  0  0
 9  0      0 1316544 35472 1525816   0    0     0     0 7418 12205 8 11 81  0  0  0
10  0      0 1290200 35480 1526080   0    0    96    76 9287 15915 13 14 73 0  0  0
16  0      0 1282444 35480 1526216   0    0     0    16 11141 20273 11 17 72 0 0  0
21  0      0 1261316 35480 1526344   0    0     0    84 9628 16891 9 12 79  0  0  0
18  0      0 1248996 35480 1526528   0    0     0     0 12076 23227 10 13 77 0 0  0
14  0      0 1237684 35488 1526676   0    0     0    64 12081 23181 12 19 69 0 0  0
15  0      0 1224636 35488 1526892   0    0     0    32 13526 25222 15 22 62 0 0  0
10  0      0 1205260 35488 1527060   0    0     0    24 13518 26304 16 23 61 0 0  0
20  0      0 1189752 35488 1527296   0    0     0     0 13280 25686 12 17 71 0 0  0
22  0      0 1169684 35488 1527484   0    0     0    28 16426 31350 14 22 65 0 0  0
 9  0      0 1157620 35496 1527744   0    0     0    24 15208 28413 13 24 63 0 0  0
15  0      0 1141324 35496 1528012   0    0     0    24 17559 34499 16 26 58 0 0  0
 2  0      0 1123264 35496 1528276   0    0     0    16 16160 31775 16 24 59 0 0  0
 0  0      0 1110284 35500 1528548   0    0     0    84 15786 31128 18 29 53 0 0  0
 3  0      0 1094228 35508 1528844   0    0     0    64 17739 35118 21 29 51 0 0  0
 0  0      0 1076668 35508 1529160   0    0     0    84 18838 38116 25 33 42 0 0  0
 1  0      0 1063900 35508 1529488   0    0    64    32 18233 34672 20 34 46 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 1045064 35508 1529800   0    0     0    24 17584 35161 20 32 48 0 0  0
 0  0      0 1029008 35508 1530228   0    0     0     0 19988 41238 21 33 46 0 0  0
 6  0      0 1010772 35516 1530580   0    0     0    84 20509 40831 22 34 44 0 0  0
16  0      0 995984  35516 1530896   0    0     0  4176 19782 38874 20 34 46 0 0  0
 0  0      0 981464  35524 1531288   0    0     0    68 19290 38102 21 33 47 0 0  0
 8  0      0 961184  35524 1531672   0    0     0    16 21201 42475 20 30 50 0 0  0
 4  0      0 946108  35524 1532040   0    0     0    28 22629 47239 20 33 48 0 0  0
18  0      0 931084  35524 1532452   0    0     0    24 21959 44815 19 32 49 0 0  0
 7  0      0 914560  35524 1532828   0    0     0    28 21393 44594 23 34 43 0 0  0
 4  0      0 898028  35540 1533308   0    0     0    88 21476 44170 22 32 46 0 0  0
12  0      0 879732  35540 1533740   0    0     0    24 21826 44679 23 32 44 0 0  0
 6  0      0 863492  35540 1534168   0    0     0     0 21987 44941 17 27 56 0 0  0
 8  0      0 856460  35548 1534572   0    0     0    92 26189 53905 21 33 46 0 0  0
14  0      0 854948  35548 1534924   0    0     0     0 23000 46823 17 29 54 0 0  0
11  0      0 852932  35548 1535300   0    0     0    24 24366 51002 19 29 52 0 0  0
 2  0      0 850188  35548 1535676   0    0     0    16 24952 52178 18 31 51 0 0  0
 0  0      0 848704  35548 1536012   0    0     0    32 22123 45284 18 27 55 0 0  0
 0  0      0 847444  35560 1536528   0    0     0    80 26540 55924 22 32 46 0 0  0
 5  0      0 844924  35560 1536900   0    0     0    24 23358 48712 17 29 54 0 0  0
 0  0      0 843692  35560 1537296   0    0     0    32 24846 51782 17 32 51 0 0  0
 3  0      0 842684  35560 1537776   0    0   120    56 22906 46254 18 29 53 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 840920  35560 1538244   0    0     0     0 25721 54960 20 32 47 0 0  0
14  0      0 839408  35568 1538568   0    0     0    56 24116 49353 17 32 51 0 0  0
 7  0      0 839408  35568 1539024   0    0     0     0 24903 50647 18 29 53 0 0  0
 2  0      0 836636  35572 1539328   0    0     0    48 22911 47361 18 27 55 0 0  0
11  0      0 836384  35572 1539664   0    0     0    16 22733 46696 19 29 52 0 0  0
12  0      0 833360  35572 1540004   0    0     0    24 23362 48664 17 28 55 0 0  0
 7  0      0 832632  35580 1540396   0    0     0    96 24950 52870 21 33 46 0 0  0
 8  0      0 831876  35580 1540872   0    0     0    48 23933 49461 22 34 44 0 0  0
14  0      0 831456  35580 1541236   0    0     0  8256 24210 50789 20 35 45 0 0  0
 7  0      0 830952  35580 1541636   0    0     0    24 21934 45983 23 34 43 0 0  0
 8  0      0 828964  35580 1542020   0    0     0     0 23293 47974 20 35 44 0 0  0
 4  0      0 828472  35596 1542596   0    0     0   104 24556 50260 23 36 40 0 0  0
 0  0      0 828248  35596 1543028   0    0     0     0 23402 46623 20 30 50 0 0  0
14  0      0 827492  35596 1543412   0    0     0  3384 22484 46764 18 28 54 0 0  0
15  0      0 826736  35596 1543740   0    0     0    16 18329 37919 25 44 31 0 0  0
61  0      0 824720  35596 1543928   0    0    40    24 8445 12907 42 57 2  0  0  0
15  0      0 823964  35596 1544044   0    0    76   188 7725 11948 41 57 2  0  0  0
16  0      0 817624  35604 1544780   0    0     0    72 14509 33338 44 54 2 0  0  0
 0  0      0 817148  35612 1545076   0    0     0    88 16795 32858 5 8 87  0  0  0
 0  0      0 816644  35612 1545392   0    0     0     0 22744 47038 7 9 83  0  0  0
 4  0      0 811856  35612 1545756   0    0     0    24 24493 51182 9 13 79 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 811352  35620 1546136   0    0     0    60 27992 60134 10 14 76 0 0  0
 1  0      0 810148  35620 1546612   0    0     0    24 29604 63343 10 17 73 0 0  0
 0  0      0 810148  35620 1546948   0    0     0    16 23770 48045 8 13 79 0  0  0
 8  0      0 809896  35620 1547368   0    0     0    24 26199 56006 9 14 77 0  0  0
 0  0      0 808888  35620 1547752   0    0     0     0 27397 58197 10 15 74 0 0  0
 0  0      0 808636  35624 1548232   0    0     0    88 26153 55232 9 16 75 0  0  0
 0  0      0 807124  35632 1548560   0    0     0    52 26083 54094 9 13 77 0  0  0
 3  0      0 806648  35632 1548976   0    0     0    56 25995 54587 10 13 78 0 0  0
 0  0      0 806648  35632 1549400   0    0     0     0 26964 56815 10 13 77 0 0  0
 0  0      0 805388  35632 1549812   0    0     0    28 27288 57493 8 14 77 0  0  0
 8  0      0 804632  35632 1550164   0    0     0     0 25076 53018 8 13 78 0  0  0
 2  0      0 803400  35640 1550572   0    0     0    56 26214 55559 10 12 78 0 0  0
 0  0      0 802896  35640 1550928   0    0     0    16 26634 55818 10 14 76 0 0  0
 2  0      0 801132  35648 1551424   0    0     0  7692 27050 58531 9 14 77 0  0  0
 0  0      0 798108  35648 1551832   0    0     0     0 28480 61036 11 16 73 0 0  0
 2  0      0 797604  35652 1552296   0    0     0    88 26451 54596 9 14 76 0  0  0
11  0      0 795644  35652 1552584   0    0     0    24 25191 52574 9 14 77 0  0  0
 0  0      0 795392  35652 1552988   0    0     0    60 26117 54660 9 12 79 0  0  0
 0  0      0 794384  35652 1553484   0    0     0     0 27460 58201 9 14 77 0  0  0
 0  0      0 791360  35652 1553764   0    0     0    24 26501 54576 8 15 78 0  0  0
 3  0      0 791136  35660 1554204   0    0     0    32 26918 56181 8 13 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 791136  35668 1554632   0    0     0    48 28869 60864 9 14 77 0  0  0
 0  0      0 790380  35668 1555084   0    0     0    16 25645 53453 10 14 76 0 0  0
 7  0      0 788616  35668 1555436   0    0     0    24 24859 51662 9 13 77 0  0  0
10  0      0 786600  35668 1555900   0    0     0     0 28870 60653 11 14 75 0 0  0
 5  0      0 786096  35668 1556228   0    0     0    52 25629 53903 10 14 76 0 0  0
 1  0      0 786096  35676 1556672   0    0     0    60 27115 57815 12 17 71 0 0  0
 0  0      0 786096  35684 1557004   0    0     0    88 23568 49477 8 11 81 0  0  0
 0  0      0 786096  35684 1557380   0    0     0     0 25076 53824 8 13 79 0  0  0
 0  0      0 785868  35684 1557788   0    0     0    28 25151 52476 9 12 79 0  0  0
 0  0      0 785364  35692 1558140   0    0     0    84 26021 56478 10 14 76 0 0  0
 2  0      0 785364  35692 1558516   0    0     0    28 26344 55474 9 12 79 0  0  0
 0  0      0 785364  35692 1558840   0    0     0    16 23186 47871 7 13 80 0  0  0
 0  0      0 785364  35692 1559308   0    0     0    24 29381 63140 10 15 74 0 0  0
 0  0      0 783388  35692 1559600   0    0     0     0 23902 51092 9 12 79 0  0  0
 5  0      0 783388  35708 1560188   0    0   124   112 25068 52195 9 13 78 0  0  0
12  0      0 782688  35708 1560556   0    0     0    24 28704 61789 12 15 73 0 0  0
 0  0      0 782436  35708 1561020   0    0     0    84 26022 55998 8 12 80 0  0  0
 0  0      0 782184  35708 1561356   0    0     0  8220 24488 52410 8 12 80 0  0  0
 2  0      0 780672  35716 1561888   0    0     0    88 28734 62119 10 14 76 0 0  0
 8  0      0 780672  35716 1562144   0    0     0     0 23680 49297 8 10 82 0  0  0
 2  0      0 780672  35716 1562560   0    0     0    24 25039 53099 9 12 79 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 779440  35716 1562916   0    0     0    48 26682 56092 9 13 77 0  0  0
 5  0      0 778684  35716 1563344   0    0     0  3900 25671 54318 9 12 79 0  0  0
 3  0      0 777424  35724 1563656   0    0     0    40 28359 59605 10 16 74 0 0  0
 0  0      0 777424  35732 1564108   0    0     0    84 26424 54298 10 15 74 0 0  0
10  0      0 777172  35732 1564492   0    0     0    20 26026 55373 9 13 78 0  0  0
 7  0      0 776920  35740 1564840   0    0     0   100 26430 55874 11 13 76 0 0  0
 8  0      0 776444  35740 1565272   0    0     0     0 26425 54761 10 15 75 0 0  0
14  0      0 775184  35740 1565660   0    0     0    24 25821 54458 8 13 78 0  0  0
 1  0      0 774932  35740 1566068   0    0     0     0 25738 55190 8 13 78 0  0  0
10  0      0 774204  35740 1566540   0    0     0    24 29277 63200 11 14 75 0 0  0
 0  0      0 773476  35748 1566868   0    0     0    40 24544 52489 10 12 78 0 0  0
 0  0      0 772972  35748 1567348   0    0     0    24 26802 56847 10 13 77 0 0  0
12  0      0 772216  35748 1567628   0    0     0     0 26728 55661 8 13 79 0  0  0
 2  0      0 771992  35748 1568064   0    0     0    28 26690 55566 8 12 80 0  0  0
 7  0      0 771992  35756 1568424   0    0     0    64 23966 49424 8 12 80 0  0  0
 0  0      0 771516  35756 1568884   0    0     0    60 28765 61171 10 13 76 0 0  0
 0  0      0 770256  35756 1569248   0    0     0     0 26711 55178 9 15 76 0  0  0
 6  0      0 766224  35756 1569724   0    0     0    28 27633 59496 10 14 76 0 0  0
 1  0      0 765496  35760 1570088   0    0     0    64 27097 58180 10 15 75 0 0  0
 4  0      0 765244  35760 1570536   0    0     0    28 26775 56401 9 12 79 0  0  0
 1  0      0 764236  35760 1570924   0    0     0    16 26443 56652 9 13 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 764236  35760 1571276   0    0     0    24 27595 58699 10 13 77 0 0  0
 0  0      0 760960  35760 1571832   0    0   104  8164 27182 57367 10 14 76 1 0  0
 0  0      0 760456  35772 1572208   0    0     0   108 27052 57515 9 14 77 0  0  0
 5  0      0 760204  35772 1572604   0    0     0    28 23686 49937 8 10 82 0  0  0
 0  0      0 759728  35772 1572908   0    0     0    80 24386 51008 8 13 80 0  0  0
 0  0      0 759224  35772 1573292   0    0     0     0 26608 55756 9 14 77 0  0  0
 0  0      0 758244  35780 1573704   0    0     0    60 26063 55889 9 14 77 0  0  0
 0  0      0 758244  35780 1574080   0    0     0     0 25872 55917 9 13 77 0  0  0
 0  0      0 757992  35780 1574464   0    0     0    28 25486 53024 9 11 80 0  0  0
 0  0      0 757992  35780 1574888   0    0     0    16 27667 60152 9 15 76 0  0  0
 0  0      0 757992  35780 1575288   0    0     0    24 25356 54857 9 12 79 0  0  0
11  0      0 757992  35788 1575680   0    0     0  4036 25946 54292 9 15 76 0  0  0
 4  0      0 757768  35792 1576124   0    0     0    88 27807 59003 10 14 76 0 0  0
 0  0      0 757516  35792 1576580   0    0     0    24 26881 59316 8 12 79 0  0  0
11  0      0 757264  35800 1576908   0    0     0   120 25690 53422 9 11 79 0  0  0
 1  0      0 757012  35800 1577256   0    0     0     0 24307 51473 8 12 80 0  0  0
12  0      0 756004  35800 1577668   0    0     0    24 27648 58134 9 15 76 0  0  0
 1  0      0 756004  35800 1578096   0    0     0     0 27418 58885 10 14 75 0 0  0
 0  0      0 756004  35800 1578448   0    0     0    24 23639 49434 7 11 82 0  0  0
 1  0      0 755780  35804 1578796   0    0     0    40 26925 57777 10 14 76 0 0  0
 2  0      0 755780  35804 1579208   0    0     0    28 26778 56428 9 13 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 754520  35804 1579580   0    0     0     0 25850 54500 9 15 76 0  0  0
 0  0      0 754520  35804 1579964   0    0     0    24 26897 57448 10 14 76 0 0  0
 0  0      0 754520  35808 1580332   0    0     0    64 25810 54617 9 12 79 0  0  0
 3  0      0 754520  35808 1580784   0    0     0    84 28019 60169 11 14 75 0 0  0
 0  0      0 754520  35808 1581228   0    0     0     0 27201 56485 10 16 75 0 0  0
 2  0      0 754520  35808 1581492   0    0     0    24 25950 53702 9 14 77 0  0  0
 0  0      0 754268  35812 1581936   0    0     0    76 26089 55332 9 14 77 0  0  0
10  0      0 754016  35812 1582264   0    0     0    24 25242 54613 7 15 78 0  0  0
 7  0      0 753764  35812 1582692   0    0     0    16 24952 52120 8 12 79 0  0  0
 0  0      0 753764  35812 1583028   0    0     0    24 28963 62653 11 13 75 0 0  0
 0  0      0 751748  35812 1583404   0    0     0  7904 23826 49247 8 10 82 0  0  0
 0  0      0 751748  35828 1583788   0    0     0   112 27122 58834 10 16 74 0 0  0
 0  0      0 751272  35828 1584300   0    0    68    24 27589 59529 9 14 76 0  0  0
 9  0      0 751020  35828 1584608   0    0     0    60 26390 55244 9 12 79 0  0  0
 5  0      0 751020  35828 1585124   0    0     0     0 27578 57759 10 13 77 0 0  0
 0  0      0 838800  35836 1487804   0    0     0    64 26535 56870 8 13 78 0  0  0
 6  0      0 838800  35836 1488304   0    0     0     0 27077 57841 8 13 79 0  0  0
 3  0      0 838800  35836 1488588   0    0     0    24 24580 51734 8 13 79 0  0  0
 0  0      0 837792  35836 1489056   0    0     0    16 28130 60138 9 15 76 0  0  0
 1  0      0 837540  35836 1489408   0    0     0    24 28323 59813 10 13 77 0 0  0
 0  0      0 837036  35844 1489808   0    0     0    52 24630 50836 8 12 80 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 836784  35852 1490168   0    0     0   132 27600 58121 10 14 76 0 0  0
 6  0      0 836532  35852 1490564   0    0     0    24 25538 53286 8 13 79 0  0  0
 6  0      0 836532  35860 1490996   0    0     0   112 27864 58677 10 16 74 0 0  0
 0  0      0 836532  35860 1491492   0    0     0     0 27329 57876 9 14 77 0  0  0
 8  0      0 836532  35860 1491860   0    0     0    24 26694 55816 10 13 77 0 0  0
 3  0      0 836532  35860 1492228   0    0     0     0 24632 51624 7 13 80 0  0  0
 0  0      0 836532  35860 1492660   0    0     0    24 27487 57753 10 13 77 0 0  0
 4  0      0 836532  35864 1493060   0    0     0    40 25560 54630 8 13 79 0  0  0
 5  0      0 836532  35872 1493360   0    0     0    60 25129 53100 9 13 78 0  0  0
 2  0      0 836280  35872 1493776   0    0     0     0 26000 53500 10 15 75 0 0  0
 5  0      0 836280  35872 1494152   0    0     0  6408 28109 58241 11 15 74 0 0  0
 4  0      0 836280  35872 1494680   0    0   112     4 28362 60048 11 18 71 0 0  0
 3  0      0 836280  35872 1495088   0    0     0    80 26844 57236 9 15 75 0  0  0
 3  0      0 836280  35880 1495460   0    0     0    76 26093 55075 9 14 76 0  0  0
 0  0      0 834768  35880 1495972   0    0     0    24 29827 63560 11 16 73 0 0  0
 0  0      0 834768  35880 1496336   0    0     0    28 24668 51488 8 12 80 0  0  0
 3  0      0 834768  35880 1496712   0    0     0    24 25544 53764 8 12 80 0  0  0
 6  0      0 834768  35880 1497104   0    0     0    16 27152 57338 9 13 78 0  0  0
 0  0      0 834516  35884 1497544   0    0     0    48 29757 62411 10 14 76 0 0  0
 4  0      0 834012  35884 1497852   0    0     0     0 24582 51127 8 11 81 0  0  0
 0  0      0 834012  35892 1498280   0    0     0    52 27235 57546 9 14 77 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 833760  35892 1498652   0    0     0     4 27957 58862 9 15 76 0  0  0
 1  0      0 833508  35892 1499100   0    0     0    80 27842 59068 10 15 75 0 0  0
 5  0      0 833508  35892 1499508   0    0     0    24 25527 53859 8 14 78 0  0  0
 0  0      0 833256  35900 1499852   0    0     0    52 26204 53932 8 12 80 0  0  0
10  0      0 833256  35900 1500336   0    0     0     0 28143 59096 9 14 76 0  0  0
 8  0      0 833256  35900 1500708   0    0     0    28 25462 53808 7 12 80 0  0  0
 3  0      0 833032  35900 1501168   0    0     0    16 26585 56207 9 12 79 0  0  0
 0  0      0 833032  35900 1501524   0    0     0    24 25440 54290 9 15 76 0  0  0
 0  0      0 833032  35908 1501968   0    0     0    32 27506 56092 10 14 76 0 0  0
10  0      0 833032  35908 1502296   0    0     0    24 26899 55853 10 16 75 0 0  0
 0  0      0 832780  35908 1502776   0    0     0     0 25649 53255 10 14 77 0 0  0
 6  0      0 832528  35916 1503080   0    0    60   112 26456 55851 11 15 73 0 0  0
 0  0      0 832276  35916 1503624   0    0     0    24 27036 56938 9 15 76 0  0  0
 6  0      0 830792  35916 1503908   0    0     0    24 24686 51557 9 14 78 0  0  0
 6  0      0 830792  35916 1504400   0    0     0     0 27480 58890 9 15 76 0  0  0
 7  0      0 830792  35916 1504732   0    0     0    24 27170 57180 9 14 77 0  0  0
 0  0      0 830288  35924 1505160   0    0     0    48 28147 59104 9 14 77 0  0  0
 4  0      0 830036  35932 1505600   0    0     0    68 25331 53786 8 12 80 0  0  0
10  0      0 828020  35932 1505916   0    0     0     0 26294 54849 11 12 77 0 0  0
 4  0      0 828020  35932 1506324   0    0     0    24 28615 59767 10 15 76 0 0  0
 1  0      0 827768  35932 1506776   0    0     0 12288 25719 53685 9 14 77 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 827768  35932 1507104   0    0     0    60 25657 53334 9 14 77 0  0  0
 0  0      0 827516  35948 1507460   0    0     0    84 25371 52761 8 13 79 0  0  0
 1  0      0 827264  35948 1507872   0    0     0    24 25565 54623 9 13 78 0  0  0
 5  0      0 827264  35948 1508256   0    0     0     0 25794 56215 10 15 75 0 0  0
 9  0      0 826788  35948 1508664   0    0     0    72 24835 51914 9 13 79 0  0  0
 6  0      0 826788  35948 1509072   0    0     0    16 27577 58144 9 14 77 0  0  0
 0  0      0 826312  35956 1509356   0    0     0    80 26708 55558 9 13 78 0  0  0
 9  0      0 824800  35956 1509896   0    0     0     0 27509 56097 10 15 75 0 0  0
10  0      0 824800  35956 1510216   0    0     0    24 28396 58879 10 14 77 0 0  0
 0  0      0 823792  35956 1510596   0    0     0     0 25491 56719 10 14 76 0 0  0
 1  0      0 823568  35964 1510992   0    0     0   120 24613 51134 8 14 78 0  0  0
 0  0      0 823568  35964 1511408   0    0     0    24 26168 56275 10 15 76 0 0  0
 1  0      0 823568  35964 1511776   0    0     0    24 26121 53706 8 12 80 0  0  0
 0  0      0 823568  35964 1512156   0    0     0     0 27220 57840 10 13 77 0 0  0
 0  0      0 823120  35972 1512568   0    0     0    56 25163 51827 9 13 78 0  0  0
 6  0      0 822364  35972 1512840   0    0     0    16 24076 51844 8 12 80 0  0  0
 1  0      0 821888  35972 1513320   0    0     0    24 28851 61139 9 14 77 0  0  0
 1  0      0 821636  35972 1513640   0    0     0     0 26816 56148 8 13 78 0  0  0
 4  0      0 821396  35972 1514180   0    0     0    24 27683 58647 10 14 76 0 0  0
 3  0      0 821172  35980 1514444   0    0     0    36 26410 56038 10 14 76 0 0  0
 2  0      0 821108  35988 1514980   0    0     0   116 28686 60252 11 17 72 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 820884  35988 1515340   0    0     0    24 26417 54564 9 14 77 0  0  0
15  0      0 820128  35988 1515796   0    0     0    24 29198 63030 11 15 75 0 0  0
10  0      0 819652  35988 1516136   0    0     0     0 24267 50304 8 13 80 0  0  0
 0  0      0 819428  35988 1516540   0    0     0  8252 26286 57033 9 13 78 0  0  0
 0  0      0 819428  35996 1516908   0    0     0    64 26534 56222 9 12 79 0  0  0
 3  0      0 819176  35996 1517372   0    0     0    24 28255 60747 10 15 76 0 0  0
 5  0      0 818168  35996 1517696   0    0     0     0 23635 49221 8 12 80 0  0  0
 1  0      0 818168  36004 1518180   0    0     0    68 29503 64845 10 15 75 0 0  0
 7  0      0 818168  36004 1518464   0    0     0  3804 26353 54801 9 14 77 0  0  0
 7  0      0 818168  36004 1518908   0    0     0    80 28148 59625 10 15 75 0 0  0
 0  0      0 818168  36004 1519308   0    0     0     4 24838 51462 9 14 77 0  0  0
 1  0      0 814136  36012 1519716   0    0     0    88 25574 53145 9 13 78 0  0  0
 7  0      0 814136  36012 1520112   0    0     0     0 28043 60311 10 14 77 0 0  0
 0  0      0 813912  36012 1520548   0    0     0    24 29147 60335 10 15 75 0 0  0
 0  0      0 813660  36012 1521068   0    0     0    16 26439 55493 8 14 78 0  0  0
 1  0      0 813408  36012 1521396   0    0     0    24 26810 56328 9 14 78 0  0  0
 0  0      0 813156  36020 1521840   0    0     0    36 28302 58932 11 17 73 0 0  0
 8  0      0 813156  36020 1522232   0    0     0    24 23946 50637 8 13 80 0  0  0
 7  0      0 812680  36020 1522624   0    0    64     0 26562 56941 11 16 73 0 0  0
 0  0      0 812680  36028 1523064   0    0     0    96 27941 58551 10 13 77 0 0  0
 8  0      0 812456  36028 1523452   0    0     0    24 28197 60372 11 18 72 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 812456  36028 1523880   0    0     0    48 25941 54365 9 13 78 0  0  0
 0  0      0 812232  36028 1524208   0    0     0     0 23920 49491 7 11 82 0  0  0
 0  0      0 812232  36028 1524648   0    0   120    28 25954 54919 8 13 79 0  0  0
15  0      0 811728  36036 1525120   0    0     0    40 26029 53980 9 13 78 0  0  0
 9  0      0 811224  36044 1525504   0    0     0    60 26987 56976 9 14 77 0  0  0
 0  0      0 809220  36044 1525840   0    0     0     0 26373 56208 9 15 76 0  0  0
 0  0      0 808968  36044 1526552   0    0   188    56 27568 59059 10 15 75 0 0  0
 4  0      0 808716  36044 1526844   0    0     0     0 23298 47584 9 14 77 0  0  0
 0  0      0 808240  36044 1527288   0    0     0  8220 28693 60801 11 18 71 0 0  0
 0  0      0 807988  36048 1527628   0    0     0    84 23138 48166 8 14 78 0  0  0
 4  0      0 806756  36048 1528060   0    0     0    48 25769 53772 9 13 78 0  0  0
 5  0      0 806280  36048 1528480   0    0     0     0 26500 56826 8 14 78 0  0  0
 0  0      0 806028  36048 1528888   0    0     0    24 27253 56647 8 13 79 0  0  0
 0  0      0 806028  36048 1529220   0    0     0    16 25386 53580 9 13 78 0  0  0
 3  0      0 805804  36060 1529648   0    0     0    88 25633 54437 9 15 76 0  0  0
 5  0      0 804824  36060 1530012   0    0     0     0 28320 59903 12 17 71 0 0  0
 0  0      0 804576  36060 1530428   0    0     0    24 27536 58610 10 15 75 0 0  0
 5  0      0 804324  36060 1530840   0    0     0     0 25844 54368 9 14 77 0  0  0
 6  0      0 803848  36060 1531188   0    0     0  4128 25996 54910 9 14 77 0  0  0
 0  0      0 803848  36064 1531620   0    0     0    60 25939 54504 10 15 76 0 0  0
 2  0      0 802336  36072 1531880   0    0     0    80 25372 54048 9 14 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 802112  36072 1532424   0    0     0     0 26998 56976 10 13 77 0 0  0
 6  0      0 801860  36072 1532796   0    0     0    24 27411 58744 11 15 75 0 0  0
 4  0      0 801860  36072 1533196   0    0     0    16 24996 52931 8 12 79 0  0  0
 1  0      0 801608  36072 1533460   0    0     0    24 24768 51905 9 11 80 0  0  0
 2  0      0 799340  36080 1533976   0    0     0    36 29427 62344 10 15 75 0 0  0
 0  0      0 799340  36080 1534272   0    0     0    24 25672 54109 9 11 80 0  0  0
 1  0      0 799088  36080 1534728   0    0     0     0 25743 55520 9 13 78 0  0  0
 0  0      0 798612  36084 1535056   0    0     0    76 25792 54790 9 13 78 0  0  0
 7  0      0 798360  36084 1535496   0    0     0     0 27420 57406 10 16 74 0 0  0
 0  0      0 798108  36084 1535868   0    0     0    72 26044 54303 8 13 78 0  0  0
 0  0      0 798108  36084 1536240   0    0     0     0 25759 55220 8 13 79 0  0  0
 5  0      0 797604  36084 1536632   0    0     0    24 25717 53977 8 12 80 0  0  0
 1  0      0 796092  36100 1536992   0    0     0  6028 26544 56140 8 15 77 0  0  0
 0  0      0 795588  36100 1537440   0    0     0    28 27901 59703 10 13 78 0 0  0
 0  0      0 794076  36100 1537756   0    0     0     0 25129 53230 8 14 78 0  0  0
 0  0      0 793824  36100 1538168   0    0     0    48 29495 63674 11 15 74 0 0  0
 0  0      0 793572  36100 1538524   0    0     0     0 24162 51074 8 12 80 0  0  0
 1  0      0 793320  36104 1539000   0    0     0   124 28052 59733 10 15 75 0 0  0
 5  0      0 793320  36104 1539264   0    0     0     0 26677 57023 8 13 79 0  0  0
 5  0      0 791836  36104 1539820   0    0    48    72 27874 58819 9 14 77 0  0  0
 3  0      0 791360  36104 1540152   0    0     0    28 24907 51605 8 13 80 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 790856  36112 1540560   0    0     0    52 28669 60243 9 15 76 0  0  0
 0  0      0 790856  36112 1541016   0    0     0    16 24327 51017 8 13 79 0  0  0
 1  0      0 790856  36112 1541340   0    0     0    24 26427 56424 8 13 78 0  0  0
 1  0      0 788392  36112 1541764   0    0     0     0 25490 53409 10 14 76 0 0  0
 2  0      0 788392  36112 1542052   0    0     0    24 27406 57805 10 13 76 0 0  0
 1  0      0 788392  36120 1542468   0    0     0    36 26177 53758 8 14 78 0  0  0
 6  0      0 787916  36120 1542856   0    0     0    60 25644 53117 9 13 77 0  0  0
